node,point_order,x,y
41,76,0.3252980792067689,0.256873873301926
41,77,0.32062847102915243,0.2451866020517427
41,78,0.31531312486836366,0.23313635901974294
41,79,0.30952870426267,0.22106999034193087
41,80,0.3034460416255083,0.2092048175747565
41,81,0.29710381618389653,0.19747511081319735
41,82,0.2905418194337793,0.18590202847031034
41,83,0.28376593211860807,0.1744673165777776
41,84,0.2767487164610967,0.16314317360305164
41,85,0.2694425627857368,0.1519287183460022
41,86,0.2619976535630195,0.1411028172040243
41,87,0.25462519549005863,0.1309722512935958
41,88,0.2471880753748457,0.12131368863760916
41,89,0.23951536468927054,0.11188641209892036
41,90,0.23155878551078543,0.10265663336749387
41,91,0.2232822094548232,0.09358770346203293
41,92,0.214736685918581,0.08469493895025137
41,93,0.20600513358940517,0.07595861047429664
41,94,0.19720729652111568,0.06726936564978159
41,95,0.18855362729617234,0.05840713541296605
41,96,0.1811931853079763,0.050036143617375295
41,97,0.17648059739977762,0.04342988875952947
41,98,0.17388034862154358,0.0382118598020168
41,99,0.17225891933062273,0.033392061138801776
41,100,0.17119541868225654,0.028841766881688158
41,101,0.17037585426621285,0.024456655051718124
41,102,0.16952812425809846,0.02002193185105905
41,103,0.16842080494185857,0.01576975888295462
41,104,0.1668443637814915,0.012012048430232736
41,105,0.16458474068967782,0.008585352729190365
41,106,0.1606264862663019,0.005359185370412467
41,107,0.15411592727901324,0.0026453371287784577
41,108,0.1459662147056637,0.000926079429755533
41,109,0.13719488560973084,0.00019021294756582652
41,110,0.12813930994577555,0.0
41,111,0.11907462673671101,1.605146128391688e-05
41,112,0.11008971862543344,9.430377209940222e-05
41,113,0.10116213042478694,0.00018825548185097407
41,114,0.09224936644149877,0.00029053852583926787
41,115,0.08332899178796395,0.00038880679160790965
41,116,0.0743969538789984,0.00048204087428849185
41,117,0.06544798412750356,0.0005751915506282401
41,118,0.05647078282994407,0.0006676812885898498
41,119,0.04744543167639474,0.0007606437730456328
41,120,0.038373918248896646,0.0008539417054905796
41,121,0.029278260829263054,0.0009473680057381362
41,122,0.020164385271001256,0.0010408280273893622
41,123,0.01102937839355572,0.0011343339087106497
41,124,0.0019336249545999146,0.0012271536352680412
41,125,-0.00706304052069657,0.001318588921582875
41,126,-0.016007762680942905,0.001409292383517502
41,127,-0.024945966160665634,0.0014998601895095387
41,128,-0.033823379988910975,0.0015896839211662073
41,129,-0.04251236292892339,0.0016776960247969486
41,130,-0.0510124780212588,0.0017642065072107638
41,131,-0.059446994955748185,0.001850366258134728
41,132,-0.06787214093900629,0.0019366903762528809
41,133,-0.0762926979572287,0.002023581583929457
41,134,-0.08470841960050779,0.0021116291592490066
41,135,-0.09323153411204016,0.0022033249042181513
41,136,-0.10196700820523422,0.002302702652642652
41,137,-0.11078986278496426,0.0024084481469679453
41,138,-0.11960081402821228,0.00252251778876611
41,139,-0.1284159168200883,0.0026613694854314973
41,140,-0.13721104870789938,0.0028987866284333474
41,141,-0.14589775621153786,0.003453042330985978
41,142,-0.1542960220862511,0.004641880540365406
41,143,-0.16210145090342035,0.006820329786328516
41,144,-0.16844583048011252,0.009847653049476768
41,145,-0.1725446538323,0.013171172944507203
41,146,-0.1749907632981165,0.01674382651697759
41,147,-0.17659078118794452,0.02074441306505126
41,148,-0.17759503623651776,0.02514959477422951
41,149,-0.17834370157018062,0.029752246060168908
41,150,-0.17914990150405702,0.034442022164469566
41,151,-0.18022693024919104,0.03930083800567119
